canonical uri,mapping,lexical uri
rdat:P70044,owl:sameAs,rdat:periodOfActivityOfPersonOf.en
rdat:P70045,owl:sameAs,rdat:noteOnTimespan.en
rdat:P70046,owl:sameAs,rdat:yearDegreeGrantedOf.en
rdat:P70047,owl:sameAs,rdat:authorizedAccessPointForTimespan.en
rdat:P70048,owl:sameAs,rdat:variantAccessPointForTimespan.en
rdat:P70049,owl:sameAs,rdat:preferredNameOfTimespan.en
rdat:P70050,owl:sameAs,rdat:variantNameOfTimespan.en
rdat:P70051,owl:sameAs,rdat:periodOfActivityOfAgentOf.en
rdat:P70052,owl:sameAs,rdat:periodOfActivityOfCollectiveAgentOf.en
rdat:P70053,owl:sameAs,rdat:periodOfActivityOfFamilyOf.en
rdat:P70054,owl:sameAs,rdat:dateOfCaptureOfRepresentativeExpressionOf.en
rdat:P70056,owl:sameAs,rdat:dateOfUsageOf.en
rdat:P70057,owl:sameAs,rdat:dateOfRepresentativeExpressionOf.en
rdat:P70058,owl:sameAs,rdat:relatedEntityOfTimespan.en
rdat:P70059,owl:sameAs,rdat:categoryOfTimespan.en
rdat:P70060,owl:sameAs,rdat:timespanDescribedIn.en
rdat:P70061,owl:sameAs,rdat:beginningOf.en
rdat:P70062,owl:sameAs,rdat:endingOf.en
rdaw:P10001,owl:sameAs,rdaw:respondent.en
rdaw:P10002,owl:sameAs,rdaw:identifierForWork.en
rdaw:P10004,owl:sameAs,rdaw:categoryOfWork.en
rdaw:P10005,owl:sameAs,rdaw:appelleeCorporateBody.en
rdaw:P10006,owl:sameAs,rdaw:degreeGrantingInstitution.en
rdaw:P10007,owl:sameAs,rdaw:hostingInstitution.en
rdaw:P10008,owl:sameAs,rdaw:productionCompany.en
rdaw:P10009,owl:sameAs,rdaw:appellantCorporateBody.en
rdaw:P10010,owl:sameAs,rdaw:plaintiffCorporateBody.en
rdaw:P10011,owl:sameAs,rdaw:courtGoverned.en
rdaw:P10012,owl:sameAs,rdaw:numberingOfPart.en
rdaw:P10013,owl:sameAs,rdaw:filmDirectorAgent.en
rdaw:P10014,owl:sameAs,rdaw:radioDirectorAgent.en
rdaw:P10015,owl:sameAs,rdaw:televisionDirectorAgent.en
rdaw:P10016,owl:sameAs,rdaw:dramatizedAsWork.en
rdaw:P10017,owl:sameAs,rdaw:enactingJurisdiction.en
rdaw:P10019,owl:sameAs,rdaw:partOfWork.en
rdaw:P10020,owl:sameAs,rdaw:sequelWork.en
rdaw:P10021,owl:sameAs,rdaw:replacedInPartByWork.en
rdaw:P10022,owl:sameAs,rdaw:replacedByWork.en
rdaw:P10023,owl:sameAs,rdaw:adaptedInVerseAsWork.en
rdaw:P10024,owl:sameAs,rdaw:coordinatesOfCartographicContent.en
rdaw:P10025,owl:sameAs,rdaw:adaptedAsMotionPictureWork.en
rdaw:P10026,owl:sameAs,rdaw:cadenzaWork.en
rdaw:P10027,owl:sameAs,rdaw:variationsBasedOnWork.en
rdaw:P10028,owl:sameAs,rdaw:modifiedByVariationAsWork.en
rdaw:P10029,owl:sameAs,rdaw:cadenzaComposedForWork.en
rdaw:P10030,owl:sameAs,rdaw:librettoForWork.en
rdaw:P10031,owl:sameAs,rdaw:incidentalMusicWork.en
rdaw:P10032,owl:sameAs,rdaw:remadeAsWork.en
rdaw:P10033,owl:sameAs,rdaw:setToMusicAsWork.en
rdaw:P10034,owl:sameAs,rdaw:adaptedAsNovelWork.en
rdaw:P10035,owl:sameAs,rdaw:appelleePerson.en
rdaw:P10036,owl:sameAs,rdaw:medium.en
rdaw:P10041,owl:sameAs,rdaw:degreeSupervisor.en
rdaw:P10042,owl:sameAs,rdaw:appellantPerson.en
rdaw:P10043,owl:sameAs,rdaw:plaintiffPerson.en
rdaw:P10044,owl:sameAs,rdaw:judge.en
rdaw:P10045,owl:sameAs,rdaw:praeses.en
rdaw:P10046,owl:sameAs,rdaw:issuingAgent.en
rdaw:P10048,owl:sameAs,rdaw:dedicatorAgent.en
rdaw:P10049,owl:sameAs,rdaw:honoureeAgentOfWork.en
rdaw:P10050,owl:sameAs,rdaw:programmerAgent.en
rdaw:P10051,owl:sameAs,rdaw:designerAgent.en
rdaw:P10052,owl:sameAs,rdaw:cartographerAgentOfWork.en
rdaw:P10053,owl:sameAs,rdaw:composerAgentOfWork.en
rdaw:P10054,owl:sameAs,rdaw:inventorAgent.en
rdaw:P10055,owl:sameAs,rdaw:compilerAgent.en
rdaw:P10056,owl:sameAs,rdaw:photographerAgentOfWork.en
rdaw:P10057,owl:sameAs,rdaw:interviewerAgentOfWork.en
rdaw:P10058,owl:sameAs,rdaw:artistAgent.en
rdaw:P10059,owl:sameAs,rdaw:intervieweeAgentOfWork.en
rdaw:P10060,owl:sameAs,rdaw:choreographerAgent.en
rdaw:P10061,owl:sameAs,rdaw:authorAgent.en
rdaw:P10062,owl:sameAs,rdaw:architectAgent.en
rdaw:P10063,owl:sameAs,rdaw:filmmakerAgent.en
rdaw:P10064,owl:sameAs,rdaw:producerAgent.en
rdaw:P10065,owl:sameAs,rdaw:creatorAgentOfWork.en
rdaw:P10066,owl:sameAs,rdaw:directorAgent.en
rdaw:P10067,owl:sameAs,rdaw:sponsoringAgentOfWork.en
rdaw:P10068,owl:sameAs,rdaw:directorAgentOfPhotography.en
rdaw:P10069,owl:sameAs,rdaw:dedicateeAgentOfWork.en
rdaw:P10070,owl:sameAs,rdaw:addresseeAgent.en
rdaw:P10071,owl:sameAs,rdaw:consultantAgent.en
rdaw:P10072,owl:sameAs,rdaw:manifestationOfWork.en
rdaw:P10073,owl:sameAs,rdaw:filmProducerAgent.en
rdaw:P10074,owl:sameAs,rdaw:radioProducerAgent.en
rdaw:P10075,owl:sameAs,rdaw:televisionProducerAgent.en
rdaw:P10076,owl:sameAs,rdaw:adaptedAsRadioProgramWork.en
rdaw:P10077,owl:sameAs,rdaw:academicDegree.en
rdaw:P10078,owl:sameAs,rdaw:expressionOfWork.en
rdaw:P10079,owl:sameAs,rdaw:numericDesignationOfMusicalWork.en
rdaw:P10080,owl:sameAs,rdaw:subseries.en
rdaw:P10081,owl:sameAs,rdaw:longitudeAndLatitude.en
rdaw:P10082,owl:sameAs,rdaw:rightAscensionAndDeclination.en
rdaw:P10083,owl:sameAs,rdaw:stringsOfCoordinatePairs.en
rdaw:P10084,owl:sameAs,rdaw:systemOfOrganization.en
rdaw:P10085,owl:sameAs,rdaw:adaptedAsTelevisionProgramWork.en
rdaw:P10086,owl:sameAs,rdaw:variantTitleOfWork.en
rdaw:P10087,owl:sameAs,rdaw:adaptedAsVideoWork.en
rdaw:P10088,owl:sameAs,rdaw:titleOfWork.en
rdaw:P10089,owl:sameAs,rdaw:abstractedInWork.en
rdaw:P10090,owl:sameAs,rdaw:indexedInWork.en
rdaw:P10091,owl:sameAs,rdaw:adaptedAsChoreographyWork.en
rdaw:P10092,owl:sameAs,rdaw:errataWork.en
rdaw:P10093,owl:sameAs,rdaw:illustrationsWork.en
rdaw:P10094,owl:sameAs,rdaw:adaptedAsMotionPictureScreenplayWork.en
rdaw:P10095,owl:sameAs,rdaw:adaptedAsScreenplayWork.en
rdaw:P10096,owl:sameAs,rdaw:adaptedAsTelevisionScreenplayWork.en
rdaw:P10097,owl:sameAs,rdaw:adaptedAsVideoScreenplayWork.en
rdaw:P10098,owl:sameAs,rdaw:adaptedAsRadioScriptWork.en
rdaw:P10099,owl:sameAs,rdaw:freelyTranslatedAsWork.en
rdaw:P10100,owl:sameAs,rdaw:descriptionOfWork.en
rdaw:P10101,owl:sameAs,rdaw:subseriesOf.en
rdaw:P10102,owl:sameAs,rdaw:issueOf.en
rdaw:P10103,owl:sameAs,rdaw:complementedByWork.en
rdaw:P10104,owl:sameAs,rdaw:separatedIntoWork.en
rdaw:P10105,owl:sameAs,rdaw:screenplayForWork.en
rdaw:P10106,owl:sameAs,rdaw:incidentalMusicForWork.en
rdaw:P10107,owl:sameAs,rdaw:abstractedAsWork.en
rdaw:P10108,owl:sameAs,rdaw:augmentedByWork.en
rdaw:P10109,owl:sameAs,rdaw:summarizedAsWork.en
rdaw:P10110,owl:sameAs,rdaw:catalogueWork.en
rdaw:P10111,owl:sameAs,rdaw:concordanceWork.en
rdaw:P10112,owl:sameAs,rdaw:addendaWork.en
rdaw:P10113,owl:sameAs,rdaw:adaptedAsLibrettoWork.en
rdaw:P10114,owl:sameAs,rdaw:workReviewedIn.en
rdaw:P10115,owl:sameAs,rdaw:workCritiquedIn.en
rdaw:P10116,owl:sameAs,rdaw:workCommentaryIn.en
rdaw:P10117,owl:sameAs,rdaw:imitatedAsWork.en
rdaw:P10118,owl:sameAs,rdaw:workDescribedIn.en
rdaw:P10119,owl:sameAs,rdaw:expandedAsWork.en
rdaw:P10120,owl:sameAs,rdaw:workEvaluatedIn.en
rdaw:P10121,owl:sameAs,rdaw:workAnalysedIn.en
rdaw:P10122,owl:sameAs,rdaw:prequelWork.en
rdaw:P10123,owl:sameAs,rdaw:appendixWork.en
rdaw:P10124,owl:sameAs,rdaw:guideWork.en
rdaw:P10125,owl:sameAs,rdaw:abridgementOfWork.en
rdaw:P10126,owl:sameAs,rdaw:abstractOfWork.en
rdaw:P10127,owl:sameAs,rdaw:dramatizationOfWork.en
rdaw:P10128,owl:sameAs,rdaw:verseAdaptationOfWork.en
rdaw:P10129,owl:sameAs,rdaw:motionPictureAdaptationOfWork.en
rdaw:P10130,owl:sameAs,rdaw:novelizationOfWork.en
rdaw:P10131,owl:sameAs,rdaw:radioAdaptationOfWork.en
rdaw:P10132,owl:sameAs,rdaw:televisionAdaptationOfWork.en
rdaw:P10133,owl:sameAs,rdaw:screenplayBasedOnWork.en
rdaw:P10134,owl:sameAs,rdaw:motionPictureScreenplayBasedOnWork.en
rdaw:P10135,owl:sameAs,rdaw:televisionScreenplayBasedOnWork.en
rdaw:P10136,owl:sameAs,rdaw:videoScreenplayBasedOnWork.en
rdaw:P10137,owl:sameAs,rdaw:radioScriptBasedOnWork.en
rdaw:P10138,owl:sameAs,rdaw:videoAdaptationOfWork.en
rdaw:P10139,owl:sameAs,rdaw:digestOfWork.en
rdaw:P10140,owl:sameAs,rdaw:analysisOfWork.en
rdaw:P10141,owl:sameAs,rdaw:issue.en
rdaw:P10142,owl:sameAs,rdaw:adaptationOfWork.en
rdaw:P10143,owl:sameAs,rdaw:freeTranslationOfWork.en
rdaw:P10144,owl:sameAs,rdaw:parodiedAsWork.en
rdaw:P10145,owl:sameAs,rdaw:absorbedByWork.en
rdaw:P10146,owl:sameAs,rdaw:absorbedInPartByWork.en
rdaw:P10147,owl:sameAs,rdaw:partWork.en
rdaw:P10148,owl:sameAs,rdaw:derivativeWork.en
rdaw:P10149,owl:sameAs,rdaw:errataToWork.en
rdaw:P10150,owl:sameAs,rdaw:guideToWork.en
rdaw:P10151,owl:sameAs,rdaw:appendixToWork.en
rdaw:P10152,owl:sameAs,rdaw:illustrationsForWork.en
rdaw:P10153,owl:sameAs,rdaw:evaluationOfWork.en
rdaw:P10154,owl:sameAs,rdaw:supplementToWork.en
rdaw:P10155,owl:sameAs,rdaw:adaptedAsWork.en
rdaw:P10156,owl:sameAs,rdaw:precededByWork.en
rdaw:P10157,owl:sameAs,rdaw:findingAidWork.en
rdaw:P10158,owl:sameAs,rdaw:indexWork.en
rdaw:P10159,owl:sameAs,rdaw:screenplayWork.en
rdaw:P10160,owl:sameAs,rdaw:motionPictureScreenplayWork.en
rdaw:P10161,owl:sameAs,rdaw:musicalSettingOfWork.en
rdaw:P10162,owl:sameAs,rdaw:radioScriptWork.en
rdaw:P10163,owl:sameAs,rdaw:televisionScreenplayWork.en
rdaw:P10164,owl:sameAs,rdaw:videoScreenplayWork.en
rdaw:P10165,owl:sameAs,rdaw:librettoWork.en
rdaw:P10166,owl:sameAs,rdaw:paraphrasedAsWork.en
rdaw:P10167,owl:sameAs,rdaw:abridgedAsWork.en
rdaw:P10168,owl:sameAs,rdaw:splitFromWork.en
rdaw:P10169,owl:sameAs,rdaw:separatedFromWork.en
rdaw:P10170,owl:sameAs,rdaw:succeededByWork.en
rdaw:P10171,owl:sameAs,rdaw:digestedAsWork.en
rdaw:P10172,owl:sameAs,rdaw:supplementWork.en
rdaw:P10173,owl:sameAs,rdaw:screenplayForMotionPictureWork.en
rdaw:P10174,owl:sameAs,rdaw:screenplayForTelevisionProgramWork.en
rdaw:P10175,owl:sameAs,rdaw:screenplayForVideoWork.en
rdaw:P10176,owl:sameAs,rdaw:scriptForRadioProgramWork.en
rdaw:P10177,owl:sameAs,rdaw:addendaToWork.en
rdaw:P10178,owl:sameAs,rdaw:reviewOfWork.en
rdaw:P10179,owl:sameAs,rdaw:summaryOfWork.en
rdaw:P10180,owl:sameAs,rdaw:catalogueOfWork.en
rdaw:P10181,owl:sameAs,rdaw:concordanceToWork.en
rdaw:P10182,owl:sameAs,rdaw:critiqueOfWork.en
rdaw:P10183,owl:sameAs,rdaw:choreographicAdaptationOfWork.en
rdaw:P10184,owl:sameAs,rdaw:expandedVersionOfWork.en
rdaw:P10185,owl:sameAs,rdaw:remakeOfWork.en
rdaw:P10186,owl:sameAs,rdaw:paraphraseOfWork.en
rdaw:P10187,owl:sameAs,rdaw:commentaryOnWork.en
rdaw:P10188,owl:sameAs,rdaw:indexToWork.en
rdaw:P10189,owl:sameAs,rdaw:librettoBasedOnWork.en
rdaw:P10190,owl:sameAs,rdaw:sourceWork.en
rdaw:P10191,owl:sameAs,rdaw:continuedByWork.en
rdaw:P10192,owl:sameAs,rdaw:augmentationOfWork.en
rdaw:P10193,owl:sameAs,rdaw:abstractsForWork.en
rdaw:P10194,owl:sameAs,rdaw:indexingForWork.en
rdaw:P10196,owl:sameAs,rdaw:imitationOfWork.en
rdaw:P10197,owl:sameAs,rdaw:parodyOfWork.en
rdaw:P10198,owl:sameAs,rdaw:relatedWorkOfWork.en
rdaw:P10199,owl:sameAs,rdaw:epoch.en
rdaw:P10200,owl:sameAs,rdaw:landscapeArchitectAgent.en
rdaw:P10201,owl:sameAs,rdaw:findingAidForWork.en
rdaw:P10202,owl:sameAs,rdaw:sculptorAgent.en
rdaw:P10203,owl:sameAs,rdaw:screenwriterAgent.en
rdaw:P10204,owl:sameAs,rdaw:lyricistAgent.en
rdaw:P10205,owl:sameAs,rdaw:librettistAgent.en
rdaw:P10206,owl:sameAs,rdaw:replacementInPartOfWork.en
rdaw:P10207,owl:sameAs,rdaw:replacementOfWork.en
rdaw:P10209,owl:sameAs,rdaw:dissertationOrThesisInformation.en
rdaw:P10210,owl:sameAs,rdaw:historyOfWork.en
rdaw:P10211,owl:sameAs,rdaw:splitIntoWork.en
rdaw:P10212,owl:sameAs,rdaw:mergedToFormWork.en
rdaw:P10213,owl:sameAs,rdaw:mergerOfWork.en
rdaw:P10214,owl:sameAs,rdaw:equinox.en
rdaw:P10215,owl:sameAs,rdaw:yearDegreeGranted.en
rdaw:P10216,owl:sameAs,rdaw:coverageOfContent.en
rdaw:P10217,owl:sameAs,rdaw:intendedAudienceOfRepresentativeExpression.en
rdaw:P10218,owl:sameAs,rdaw:placeOfOriginOfWork.en
rdaw:P10219,owl:sameAs,rdaw:dateOfWork.en
rdaw:P10220,owl:sameAs,rdaw:mediumOfPerformanceOfMusicalContentOfRepresentativeExpression.en
rdaw:P10221,owl:sameAs,rdaw:keyOfRepresentativeExpression.en
rdaw:P10222,owl:sameAs,rdaw:natureOfContent.en
rdaw:P10223,owl:sameAs,rdaw:preferredTitleOfWork.en
rdaw:P10224,owl:sameAs,rdaw:absorptionOfWork.en
rdaw:P10225,owl:sameAs,rdaw:absorptionInPartOfWork.en
rdaw:P10226,owl:sameAs,rdaw:continuationOfWork.en
rdaw:P10233,owl:sameAs,rdaw:musicalTheatreAdaptationOfWork.en
rdaw:P10234,owl:sameAs,rdaw:operaAdaptationOfWork.en
rdaw:P10235,owl:sameAs,rdaw:adaptedAsMusicalTheatreWork.en
rdaw:P10236,owl:sameAs,rdaw:adaptedAsOperaWork.en
rdaw:P10237,owl:sameAs,rdaw:musicWork.en
rdaw:P10238,owl:sameAs,rdaw:musicForWork.en
rdaw:P10239,owl:sameAs,rdaw:videoMusicWork.en
rdaw:P10240,owl:sameAs,rdaw:musicForVideoWork.en
rdaw:P10241,owl:sameAs,rdaw:televisionProgramMusicWork.en
rdaw:P10242,owl:sameAs,rdaw:musicForTelevisionProgramWork.en
rdaw:P10243,owl:sameAs,rdaw:radioProgramMusicWork.en
rdaw:P10244,owl:sameAs,rdaw:musicForRadioProgramWork.en
rdaw:P10245,owl:sameAs,rdaw:musicForMotionPictureWork.en
rdaw:P10246,owl:sameAs,rdaw:motionPictureMusicWork.en
rdaw:P10247,owl:sameAs,rdaw:choreographyWork.en
rdaw:P10248,owl:sameAs,rdaw:choreographyForWork.en
rdaw:P10249,owl:sameAs,rdaw:adaptedAsVideoGameWork.en
rdaw:P10250,owl:sameAs,rdaw:videoGameAdaptationOfWork.en
rdaw:P10251,owl:sameAs,rdaw:adaptedAsGraphicNovelWork.en
rdaw:P10252,owl:sameAs,rdaw:graphicNovelizationOfWork.en
rdaw:P10253,owl:sameAs,rdaw:calligrapherAgent.en
rdaw:P10254,owl:sameAs,rdaw:bookArtistAgent.en
rdaw:P10255,owl:sameAs,rdaw:rapporteurAgent.en
rdaw:P10256,owl:sameAs,rdaw:subject.en
rdaw:P10257,owl:sameAs,rdaw:subjectWork.en
rdaw:P10258,owl:sameAs,rdaw:subjectExpression.en
rdaw:P10259,owl:sameAs,rdaw:subjectManifestation.en
rdaw:P10260,owl:sameAs,rdaw:subjectItem.en
rdaw:P10261,owl:sameAs,rdaw:subjectPerson.en
rdaw:P10262,owl:sameAs,rdaw:subjectFamily.en
rdaw:P10263,owl:sameAs,rdaw:subjectCorporateBody.en
rdaw:P10264,owl:sameAs,rdaw:subjectWorkOf.en
rdaw:P10265,owl:sameAs,rdaw:descriptionOfItem.en
rdaw:P10266,owl:sameAs,rdaw:analysisOfItem.en
rdaw:P10267,owl:sameAs,rdaw:evaluationOfItem.en
rdaw:P10268,owl:sameAs,rdaw:reviewOfItem.en
rdaw:P10269,owl:sameAs,rdaw:critiqueOfItem.en
rdaw:P10270,owl:sameAs,rdaw:commentaryOnItem.en
rdaw:P10271,owl:sameAs,rdaw:descriptionOfManifestation.en
rdaw:P10272,owl:sameAs,rdaw:analysisOfManifestation.en
rdaw:P10273,owl:sameAs,rdaw:evaluationOfManifestation.en
rdaw:P10274,owl:sameAs,rdaw:reviewOfManifestation.en
rdaw:P10275,owl:sameAs,rdaw:critiqueOfManifestation.en
rdaw:P10276,owl:sameAs,rdaw:commentaryOnManifestation.en
rdaw:P10277,owl:sameAs,rdaw:descriptionOfExpression.en
rdaw:P10278,owl:sameAs,rdaw:analysisOfExpression.en
rdaw:P10279,owl:sameAs,rdaw:evaluationOfExpression.en
rdaw:P10280,owl:sameAs,rdaw:reviewOfExpression.en
rdaw:P10281,owl:sameAs,rdaw:critiqueOfExpression.en
rdaw:P10282,owl:sameAs,rdaw:commentaryOnExpression.en
rdaw:P10284,owl:sameAs,rdaw:degreeCommitteeMember.en
rdaw:P10285,owl:sameAs,rdaw:defendantCorporateBody.en
rdaw:P10286,owl:sameAs,rdaw:defendantPerson.en
rdaw:P10287,owl:sameAs,rdaw:commissioningAgent.en
rdaw:P10288,owl:sameAs,rdaw:oratorioAdaptationOfWork.en
rdaw:P10289,owl:sameAs,rdaw:adaptedAsOratorioWork.en
rdaw:P10290,owl:sameAs,rdaw:inspiredBy.en
rdaw:P10291,owl:sameAs,rdaw:inspirationFor.en
rdaw:P10292,owl:sameAs,rdaw:participantInTreaty.en
rdaw:P10293,owl:sameAs,rdaw:researcherAgent.en
rdaw:P10294,owl:sameAs,rdaw:commemoration.en
rdaw:P10295,owl:sameAs,rdaw:commemorationOf.en
rdaw:P10297,owl:sameAs,rdaw:organizerAgent.en
rdaw:P10298,owl:sameAs,rdaw:editorialDirectorAgent.en
rdaw:P10299,owl:sameAs,rdaw:founderAgentOfWork.en
rdaw:P10300,owl:sameAs,rdaw:latitude.en
rdaw:P10301,owl:sameAs,rdaw:longitude.en
rdaw:P10302,owl:sameAs,rdaw:rightAscension.en
rdaw:P10303,owl:sameAs,rdaw:declination.en
rdaw:P10304,owl:sameAs,rdaw:audioProducerAgent.en
rdaw:P10305,owl:sameAs,rdaw:castingDirectorAgent.en
rdaw:P10306,owl:sameAs,rdaw:remixArtistAgent.en
rdaw:P10307,owl:sameAs,rdaw:relatedRDAEntityOfWork.en
rdaw:P10308,owl:sameAs,rdaw:relatedExpressionOfWork.en
rdaw:P10309,owl:sameAs,rdaw:relatedManifestationOfWork.en
rdaw:P10310,owl:sameAs,rdaw:relatedItemOfWork.en
rdaw:P10311,owl:sameAs,rdaw:relatedAgentOfWork.en
rdaw:P10312,owl:sameAs,rdaw:relatedPersonOfWork.en
rdaw:P10313,owl:sameAs,rdaw:relatedFamilyOfWork.en
rdaw:P10314,owl:sameAs,rdaw:relatedCorporateBodyOfWork.en
rdaw:P10315,owl:sameAs,rdaw:relatedCollectiveAgentOfWork.en
rdaw:P10316,owl:sameAs,rdaw:relatedPlaceOfWork.en
rdaw:P10317,owl:sameAs,rdaw:relatedTimespanOfWork.en
rdaw:P10318,owl:sameAs,rdaw:relatedNomenOfWork.en
rdaw:P10319,owl:sameAs,rdaw:subjectAgent.en
rdaw:P10320,owl:sameAs,rdaw:subjectCollectiveAgent.en
rdaw:P10321,owl:sameAs,rdaw:subjectPlace.en
rdaw:P10322,owl:sameAs,rdaw:subjectTimespan.en
rdaw:P10323,owl:sameAs,rdaw:subjectNomen.en
rdaw:P10324,owl:sameAs,rdaw:subjectRDAEntity.en
rdaw:P10325,owl:sameAs,rdaw:descriptionOfPerson.en
rdaw:P10326,owl:sameAs,rdaw:descriptionOfCorporateBody.en
rdaw:P10327,owl:sameAs,rdaw:descriptionOfFamily.en
rdaw:P10328,owl:sameAs,rdaw:accessPointForWork.en
rdaw:P10329,owl:sameAs,rdaw:appellationOfWork.en
rdaw:P10330,owl:sameAs,rdaw:noteOnWork.en
rdaw:P10331,owl:sameAs,rdaw:authorizedAccessPointForWork.en
rdaw:P10332,owl:sameAs,rdaw:variantAccessPointForWork.en
rdaw:P10333,owl:sameAs,rdaw:opusNumber.en
rdaw:P10334,owl:sameAs,rdaw:serialNumberOfMusicalWork.en
rdaw:P10335,owl:sameAs,rdaw:thematicIndexNumber.en
rdaw:P10336,owl:sameAs,rdaw:transformation.en
rdaw:P10337,owl:sameAs,rdaw:transformationOf.en
rdaw:P10338,owl:sameAs,rdaw:descriptionOfAgent.en
rdaw:P10339,owl:sameAs,rdaw:descriptionOfCollectiveAgent.en
rdaw:P10340,owl:sameAs,rdaw:transformationByStyle.en
rdaw:P10341,owl:sameAs,rdaw:transformationByStyleOf.en
rdaw:P10342,owl:sameAs,rdaw:transformationByGenre.en
rdaw:P10343,owl:sameAs,rdaw:transformationByGenreOf.en
rdaw:P10344,owl:sameAs,rdaw:transformationByPolicy.en
rdaw:P10345,owl:sameAs,rdaw:transformationByPolicyOf.en
rdaw:P10346,owl:sameAs,rdaw:representativeExpression.en
rdaw:P10347,owl:sameAs,rdaw:aspectRatioOfRepresentativeExpression.en
rdaw:P10348,owl:sameAs,rdaw:colourContentOfRepresentativeExpression.en
rdaw:P10349,owl:sameAs,rdaw:contentTypeOfRepresentativeExpression.en
rdaw:P10350,owl:sameAs,rdaw:dateOfCaptureOfRepresentativeExpression.en
rdaw:P10351,owl:sameAs,rdaw:durationOfRepresentativeExpression.en
rdaw:P10352,owl:sameAs,rdaw:extentOfRepresentativeExpression.en
rdaw:P10353,owl:sameAs,rdaw:languageOfRepresentativeExpression.en
rdaw:P10354,owl:sameAs,rdaw:placeOfCaptureOfRepresentativeExpression.en
rdaw:P10355,owl:sameAs,rdaw:projectionOfCartographicContentOfRepresentativeExpression.en
rdaw:P10356,owl:sameAs,rdaw:scaleOfRepresentativeExpression.en
rdaw:P10357,owl:sameAs,rdaw:scriptOfRepresentativeExpression.en
rdaw:P10358,owl:sameAs,rdaw:soundContentOfRepresentativeExpression.en
rdaw:P10359,owl:sameAs,rdaw:critiqueOfRDAEntity.en
rdaw:P10360,owl:sameAs,rdaw:descriptionOfRDAEntity.en
rdaw:P10361,owl:sameAs,rdaw:evaluationOfRDAEntity.en
rdaw:P10362,owl:sameAs,rdaw:reviewOfRDAEntity.en
rdaw:P10363,owl:sameAs,rdaw:bindingOfManifestationOf.en
rdaw:P10364,owl:sameAs,rdaw:bindingOfItemOf.en
rdaw:P10365,owl:sameAs,rdaw:extensionPlan.en
rdaw:P10366,owl:sameAs,rdaw:issn.en
rdaw:P10367,owl:sameAs,rdaw:keyTitle.en
rdaw:P10368,owl:sameAs,rdaw:frequency.en
rdaw:P10369,owl:sameAs,rdaw:lyricsForWork.en
rdaw:P10370,owl:sameAs,rdaw:lyricsWork.en
rdaw:P10371,owl:sameAs,rdaw:textWork.en
rdaw:P10372,owl:sameAs,rdaw:textForWork.en
rdaw:P10373,owl:sameAs,rdaw:spokenWordWork.en
rdaw:P10374,owl:sameAs,rdaw:soundsWork.en
rdaw:P10375,owl:sameAs,rdaw:spokenWordForWork.en
rdaw:P10376,owl:sameAs,rdaw:soundsForWork.en
rdaw:P10377,owl:sameAs,rdaw:transformationByExtensionPlan.en
rdaw:P10378,owl:sameAs,rdaw:transformationByExtensionPlanOf.en
rdaw:P10379,owl:sameAs,rdaw:sequentialVersion.en
rdaw:P10380,owl:sameAs,rdaw:sequentialVersionOf.en
rdaw:P10381,owl:sameAs,rdaw:serializedVersion.en
rdaw:P10382,owl:sameAs,rdaw:staticVersion.en
rdaw:P10383,owl:sameAs,rdaw:transformationByAudience.en
rdaw:P10384,owl:sameAs,rdaw:transformationByAudienceOf.en
rdaw:P10385,owl:sameAs,rdaw:languageVersion.en
rdaw:P10386,owl:sameAs,rdaw:regionalVersion.en
rdaw:P10387,owl:sameAs,rdaw:carrierVersion.en
rdaw:P10388,owl:sameAs,rdaw:languageVersionOf.en
rdaw:P10389,owl:sameAs,rdaw:regionalVersionOf.en
rdaw:P10390,owl:sameAs,rdaw:carrierVersionOf.en
rdaw:P10391,owl:sameAs,rdaw:serializedVersionOf.en
rdaw:P10392,owl:sameAs,rdaw:staticVersionOf.en
rdaw:P10393,owl:sameAs,rdaw:aggregatorAgent.en
rdaw:P10394,owl:sameAs,rdaw:criminalDefendantCorporateBody.en
rdaw:P10395,owl:sameAs,rdaw:civilDefendantCorporateBody.en
rdaw:P10396,owl:sameAs,rdaw:criminalDefendantPerson.en
rdaw:P10397,owl:sameAs,rdaw:civilDefendantPerson.en
rdaw:P10398,owl:sameAs,rdaw:dateOfRepresentativeExpression.en
rdaw:P10399,owl:sameAs,rdaw:appellationOfWorkGroup.en
rdaw:P10400,owl:sameAs,rdaw:identifierForWorkGroup.en
rdaw:P10401,owl:sameAs,rdaw:authorizedAccessPointForWorkGroup.en
rdaw:P10402,owl:sameAs,rdaw:noteOnMetadataWork.en
rdaw:P10403,owl:sameAs,rdaw:scopeOfValidity.en
rdaw:P10404,owl:sameAs,rdaw:recordingSource.en
rdaw:P10405,owl:sameAs,rdaw:relatedEntityOfWork.en
rdaw:P10406,owl:sameAs,rdaw:sourceConsulted.en
rdaw:P10407,owl:sameAs,rdaw:academicSupervisor.en
rdaw:P10408,owl:sameAs,rdaw:projectSupervisor.en
rdaw:P10409,owl:sameAs,rdaw:researchSupervisor.en
rdaw:P10410,owl:sameAs,rdaw:specialIssue.en
rdaw:P10411,owl:sameAs,rdaw:specialIssueOf.en
rdaw:P10412,owl:sameAs,rdaw:dedicateePersonOfWork.en
rdaw:P10413,owl:sameAs,rdaw:addresseePerson.en
