*label_en,lexicalAlias_en,*uri,*type,domain,range,subPropertyOf[0],subPropertyOf[1],subPropertyOf[2],inverseOf,*status,owl:propertyChainAxiom
is minute taker agent of,rdaao:minuteTakerAgentOf.en,rdaao:P50212,property,rdac:C10002,rdac:C10006,rdaa:P50212,rdaao:P50448,,rdaeo:P20058,Published,
is film producer agent of,rdaao:filmProducerAgentOf.en,rdaao:P50213,property,rdac:C10002,rdac:C10001,rdaa:P50213,rdaao:P50201,,rdawo:P10073,Published,
is radio producer agent of,rdaao:radioProducerAgentOf.en,rdaao:P50214,property,rdac:C10002,rdac:C10001,rdaa:P50214,rdaao:P50201,,rdawo:P10074,Published,
is television producer agent of,rdaao:televisionProducerAgentOf.en,rdaao:P50215,property,rdac:C10002,rdac:C10001,rdaa:P50215,rdaao:P50201,,rdawo:P10075,Published,
is writer of added lyrics of (Deprecated),rdaao:writerOfAddedLyricsOf.en,rdaao:P50216,property,rdac:C10002,rdac:C10006,rdaa:P50216,rdaao:P50138,,rdaeo:P20068,Deprecated,
is voice actor agent of,rdaao:voiceActorAgentOf.en,rdaao:P50217,property,rdac:C10002,rdac:C10006,rdaa:P50217,rdaao:P50071,,rdaeo:P20070,Published,
has related corporate body of agent,rdaao:relatedCorporateBodyOfAgent.en,rdaao:P50218,property,rdac:C10002,rdac:C10005,rdaa:P50218,rdaao:P50337,rdaxo:P00009,rdaao:P50333,Published,
has related family of agent,rdaao:relatedFamilyOfAgent.en,rdaao:P50219,property,rdac:C10002,rdac:C10008,rdaa:P50219,rdaao:P50337,rdaxo:P00008,rdaao:P50324,Published,
has related person of agent,rdaao:relatedPersonOfAgent.en,rdaao:P50220,property,rdac:C10002,rdac:C10004,rdaa:P50220,rdaao:P50309,rdaxo:P00007,rdaao:P50315,Published,
is landscape architect agent of,rdaao:landscapeArchitectAgentOf.en,rdaao:P50221,property,rdac:C10002,rdac:C10001,rdaa:P50221,rdaao:P50196,,rdawo:P10200,Published,
is sculptor agent of,rdaao:sculptorAgentOf.en,rdaao:P50222,property,rdac:C10002,rdac:C10001,rdaa:P50222,rdaao:P50192,,rdawo:P10202,Published,
is screenwriter agent of,rdaao:screenwriterAgentOf.en,rdaao:P50223,property,rdac:C10002,rdac:C10001,rdaa:P50223,rdaao:P50195,,rdawo:P10203,Published,( rdaao:P50195 rdawo:P10105 )
is lyricist agent of,rdaao:lyricistAgentOf.en,rdaao:P50224,property,rdac:C10002,rdac:C10001,rdaa:P50224,rdaao:P50195,,rdawo:P10204,Published,( rdaao:P50195 rdawo:P10369 )
is librettist agent of,rdaao:librettistAgentOf.en,rdaao:P50225,property,rdac:C10002,rdac:C10001,rdaa:P50225,rdaao:P50195,,rdawo:P10205,Published,( rdaao:P50195 rdawo:P10030 )
has sponsored work of agent,rdaao:sponsoredWorkOfAgent.en,rdaao:P50226,property,rdac:C10002,rdac:C10001,rdaa:P50226,rdaao:P50305,,rdawo:P10067,Published,
is writer of afterword of (Deprecated),rdaao:writerOfAfterwordOf.en,rdaao:P50227,property,rdac:C10002,rdac:C10006,rdaa:P50227,rdaao:P50154,,rdaeo:P20237,Deprecated,
is writer of postface of (Deprecated),rdaao:writerOfPostfaceOf.en,rdaao:P50228,property,rdac:C10002,rdac:C10006,rdaa:P50228,rdaao:P50154,,rdaeo:P20238,Deprecated,
has predecessor of split,rdaao:predecessorOfSplit.en,rdaao:P50229,property,rdac:C10005,rdac:C10005,rdaa:P50229,rdaao:P50012,,rdaao:P50014,Published,
is corporate body member of corporate body of,rdaao:corporateBodyMemberOfCorporateBodyOf.en,rdaao:P50230,property,rdac:C10005,rdac:C10005,rdaa:P50230,rdaao:P50336,rdaao:P50439,rdaao:P50231,Published,
has corporate body member of corporate body,rdaao:corporateBodyMemberOfCorporateBody.en,rdaao:P50231,property,rdac:C10005,rdac:C10005,rdaa:P50231,rdaao:P50336,rdaao:P50433,rdaao:P50230,Published,
has component of merger,rdaao:componentOfMerger.en,rdaao:P50232,property,rdac:C10005,rdac:C10005,rdaa:P50232,rdaao:P50012,,rdaao:P50013,Published,
is person member of family of,rdaao:personMemberOfFamilyOf.en,rdaao:P50233,property,rdac:C10004,rdac:C10008,rdaa:P50233,rdaao:P50317,rdaao:P50444,rdaao:P50056,Published,
is officer of,rdaao:officerOf.en,rdaao:P50234,property,rdac:C10004,rdac:C10005,rdaa:P50234,rdaao:P50318,,rdaao:P50027,Published,
has period of activity of corporate body,rdaao:periodOfActivityOfCorporateBody.en,rdaao:P50236,property,rdac:C10005,rdac:C10010,rdaa:P50236,rdaao:P50351,rdaao:P50431,rdato:P70043,Published,
has broader affiliated body,rdaao:broaderAffiliatedBody.en,rdaao:P50240,property,rdac:C10005,rdac:C10005,rdaa:P50240,rdaao:P50336,,rdaao:P50241,Published,
has local affiliate,rdaao:localAffiliate.en,rdaao:P50241,property,rdac:C10005,rdac:C10005,rdaa:P50241,rdaao:P50336,,rdaao:P50240,Published,
is papermaker agent of,rdaao:papermakerAgentOf.en,rdaao:P50242,property,rdac:C10002,rdac:C10007,rdaa:P50242,rdaao:P50307,,rdamo:P30215,Published,
is visual effects provider agent of,rdaao:visualEffectsProviderAgentOf.en,rdaao:P50243,property,rdac:C10002,rdac:C10006,rdaa:P50243,rdaao:P50449,,rdaeo:P20257,Published,
is special effects provider agent of,rdaao:specialEffectsProviderAgentOf.en,rdaao:P50244,property,rdac:C10002,rdac:C10006,rdaa:P50244,rdaao:P50449,,rdaeo:P20258,Published,
is letterer agent of,rdaao:lettererAgentOf.en,rdaao:P50245,property,rdac:C10002,rdac:C10006,rdaa:P50245,rdaao:P50448,,rdaeo:P20259,Published,
is calligrapher agent of,rdaao:calligrapherAgentOf.en,rdaao:P50246,property,rdac:C10002,rdac:C10001,rdaa:P50246,rdaao:P50192,,rdawo:P10253,Published,
is book artist agent of,rdaao:bookArtistAgentOf.en,rdaao:P50247,property,rdac:C10002,rdac:C10001,rdaa:P50247,rdaao:P50192,,rdawo:P10254,Published,
is rapporteur agent of,rdaao:rapporteurAgentOf.en,rdaao:P50248,property,rdac:C10002,rdac:C10001,rdaa:P50248,rdaao:P50195,,rdawo:P10255,Published,
is subject person of,rdaao:subjectPersonOf.en,rdaao:P50249,property,rdac:C10004,rdac:C10001,rdaa:P50249,rdaao:P50311,rdaao:P50366,rdawo:P10261,Published,
is subject family of,rdaao:subjectFamilyOf.en,rdaao:P50250,property,rdac:C10008,rdac:C10001,rdaa:P50250,rdaao:P50320,rdaao:P50367,rdawo:P10262,Published,
is subject corporate body of,rdaao:subjectCorporateBodyOf.en,rdaao:P50251,property,rdac:C10005,rdac:C10001,rdaa:P50251,rdaao:P50329,rdaao:P50367,rdawo:P10263,Published,
has graduate,rdaao:graduate.en,rdaao:P50252,property,rdac:C10005,rdac:C10004,rdaa:P50252,rdaao:P50334,,rdaao:P50253,Published,
is graduate of,rdaao:graduateOf.en,rdaao:P50253,property,rdac:C10004,rdac:C10005,rdaa:P50253,rdaao:P50318,,rdaao:P50252,Published,
is writer of foreword of (Deprecated),rdaao:writerOfForewordOf.en,rdaao:P50254,property,rdac:C10002,rdac:C10006,rdaa:P50254,rdaao:P50154,,rdaeo:P20275,Deprecated,
is sound designer agent of,rdaao:soundDesignerAgentOf.en,rdaao:P50255,property,rdac:C10002,rdac:C10006,rdaa:P50255,rdaao:P50449,,rdaeo:P20276,Published,
is lighting designer agent of,rdaao:lightingDesignerAgentOf.en,rdaao:P50256,property,rdac:C10002,rdac:C10006,rdaa:P50256,rdaao:P50449,,rdaeo:P20277,Published,
is degree committee member of,rdaao:degreeCommitteeMemberOf.en,rdaao:P50257,property,rdac:C10004,rdac:C10001,rdaa:P50257,rdaao:P50542,,rdawo:P10284,Published,
is defendant corporate body of,rdaao:defendantCorporateBodyOf.en,rdaao:P50258,property,rdac:C10005,rdac:C10001,rdaa:P50258,rdaao:P50844,,rdawo:P10285,Published,
is defendant person of,rdaao:defendantPersonOf.en,rdaao:P50259,property,rdac:C10004,rdac:C10001,rdaa:P50259,rdaao:P50542,,rdawo:P10286,Published,
has other place associated with corporate body (Deprecated),rdaao:otherPlaceAssociatedWithCorporateBody.en,rdaao:P50260,property,rdac:C10005,rdac:C10009,rdaa:P50260,rdaao:P50031,,rdapo:P70029,Deprecated,
is onscreen participant agent of,rdaao:onscreenParticipantAgentOf.en,rdaao:P50261,property,rdac:C10002,rdac:C10006,rdaa:P50261,rdaao:P50449,,rdaeo:P20279,Published,
is commissioning agent of,rdaao:commissioningAgentOf.en,rdaao:P50262,property,rdac:C10002,rdac:C10001,rdaa:P50262,rdaao:P50305,,rdawo:P10287,Published,
is software developer agent of,rdaao:softwareDeveloperAgentOf.en,rdaao:P50263,property,rdac:C10002,rdac:C10006,rdaa:P50263,rdaao:P50448,,rdaeo:P20280,Published,
is participant in treaty of,rdaao:participantInTreatyOf.en,rdaao:P50264,property,rdac:C10005,rdac:C10001,rdaa:P50264,rdaao:P50844,,rdawo:P10292,Published,
is researcher agent of,rdaao:researcherAgentOf.en,rdaao:P50265,property,rdac:C10002,rdac:C10001,rdaa:P50265,rdaao:P50305,,rdawo:P10293,Published,
is colourist agent of,rdaao:colouristAgentOf.en,rdaao:P50266,property,rdac:C10002,rdac:C10006,rdaa:P50266,rdaao:P50448,,rdaeo:P20283,Published,
is makeup artist agent of,rdaao:makeupArtistAgentOf.en,rdaao:P50267,property,rdac:C10002,rdac:C10006,rdaa:P50267,rdaao:P50449,,rdaeo:P20284,Published,
is choral conductor agent of,rdaao:choralConductorAgentOf.en,rdaao:P50268,property,rdac:C10002,rdac:C10006,rdaa:P50268,rdaao:P50070,,rdaeo:P20285,Published,
is instrumental conductor agent of,rdaao:instrumentalConductorAgentOf.en,rdaao:P50269,property,rdac:C10002,rdac:C10006,rdaa:P50269,rdaao:P50070,,rdaeo:P20286,Published,
is organizer agent of,rdaao:organizerAgentOf.en,rdaao:P50270,property,rdac:C10002,rdac:C10001,rdaa:P50270,rdaao:P50305,,rdawo:P10297,Published,
is censor agent of,rdaao:censorAgentOf.en,rdaao:P50271,property,rdac:C10002,rdac:C10006,rdaa:P50271,rdaao:P50447,,rdaeo:P20287,Published,
is photographer of expression of (Deprecated),rdaao:photographerOfExpressionOf.en,rdaao:P50272,property,rdac:C10002,rdac:C10006,rdaa:P50272,rdaao:P50451,,rdaeo:P20288,Deprecated,
is restorationist agent of expression of,rdaao:restorationistAgentOfExpressionOf.en,rdaao:P50273,property,rdac:C10002,rdac:C10006,rdaa:P50273,rdaao:P50447,,rdaeo:P20289,Published,
has colleague,rdaao:colleague.en,rdaao:P50274,property,rdac:C10004,rdac:C10004,rdaa:P50274,rdaao:P50316,,rdaao:P50274,Published,
has assistant,rdaao:assistant.en,rdaao:P50275,property,rdac:C10004,rdac:C10004,rdaa:P50275,rdaao:P50274,,rdaao:P50276,Published,
is assistant to,rdaao:assistantTo.en,rdaao:P50276,property,rdac:C10004,rdac:C10004,rdaa:P50276,rdaao:P50274,,rdaao:P50275,Published,
has coworker,rdaao:coworker.en,rdaao:P50277,property,rdac:C10004,rdac:C10004,rdaa:P50277,rdaao:P50274,,rdaao:P50277,Published,
has partner,rdaao:partner.en,rdaao:P50278,property,rdac:C10004,rdac:C10004,rdaa:P50278,rdaao:P50274,,rdaao:P50278,Published,
has fellow student,rdaao:fellowStudent.en,rdaao:P50279,property,rdac:C10004,rdac:C10004,rdaa:P50279,rdaao:P50316,,rdaao:P50279,Published,
has friend,rdaao:friend.en,rdaao:P50280,property,rdac:C10004,rdac:C10004,rdaa:P50280,rdaao:P50316,,rdaao:P50280,Published,
has student,rdaao:student.en,rdaao:P50281,property,rdac:C10004,rdac:C10004,rdaa:P50281,rdaao:P50316,,rdaao:P50282,Published,
has teacher,rdaao:teacher.en,rdaao:P50282,property,rdac:C10004,rdac:C10004,rdaa:P50282,rdaao:P50316,,rdaao:P50281,Published,
has enrolled student,rdaao:enrolledStudent.en,rdaao:P50283,property,rdac:C10005,rdac:C10004,rdaa:P50283,rdaao:P50334,,rdaao:P50288,Published,
has chief executive,rdaao:chiefExecutive.en,rdaao:P50284,property,rdac:C10005,rdac:C10004,rdaa:P50284,rdaao:P50027,,rdaao:P50286,Published,
has trustee,rdaao:trustee.en,rdaao:P50285,property,rdac:C10005,rdac:C10004,rdaa:P50285,rdaao:P50027,,rdaao:P50287,Published,
is chief executive of,rdaao:chiefExecutiveOf.en,rdaao:P50286,property,rdac:C10004,rdac:C10005,rdaa:P50286,rdaao:P50234,,rdaao:P50284,Published,
is trustee of,rdaao:trusteeOf.en,rdaao:P50287,property,rdac:C10004,rdac:C10005,rdaa:P50287,rdaao:P50234,,rdaao:P50285,Published,
is student at,rdaao:studentAt.en,rdaao:P50288,property,rdac:C10004,rdac:C10005,rdaa:P50288,rdaao:P50318,,rdaao:P50283,Published,
is editorial director agent of,rdaao:editorialDirectorAgentOf.en,rdaao:P50289,property,rdac:C10002,rdac:C10001,rdaa:P50289,rdaao:P50305,,rdawo:P10298,Published,
is founder agent of work of,rdaao:founderAgentOfWorkOf.en,rdaao:P50290,property,rdac:C10002,rdac:C10001,rdaa:P50290,rdaao:P50305,,rdawo:P10299,Published,
has surname,rdaao:surname.en,rdaao:P50291,property,rdac:C10004,rdac:C10012,rdaa:P50291,rdaao:P50111,,rdano:P80176,Published,
has given name,rdaao:givenName.en,rdaao:P50292,property,rdac:C10004,rdac:C10012,rdaa:P50292,rdaao:P50111,,rdano:P80175,Published,
is remix artist agent of,rdaao:remixArtistAgentOf.en,rdaao:P50293,property,rdac:C10002,rdac:C10001,rdaa:P50293,rdaao:P50204,,rdawo:P10306,Published,
is casting director agent of,rdaao:castingDirectorAgentOf.en,rdaao:P50294,property,rdac:C10002,rdac:C10001,rdaa:P50294,rdaao:P50204,,rdawo:P10305,Published,
is audio producer agent of,rdaao:audioProducerAgentOf.en,rdaao:P50295,property,rdac:C10002,rdac:C10001,rdaa:P50295,rdaao:P50201,,rdawo:P10304,Published,
is audio engineer agent of,rdaao:audioEngineerAgentOf.en,rdaao:P50296,property,rdac:C10002,rdac:C10006,rdaa:P50296,rdaao:P50449,,rdaeo:P20292,Published,
is mixing engineer agent of,rdaao:mixingEngineerAgentOf.en,rdaao:P50297,property,rdac:C10002,rdac:C10006,rdaa:P50297,rdaao:P50296,,rdaeo:P20293,Published,
is DJ agent of,rdaao:djAgentOf.en,rdaao:P50298,property,rdac:C10002,rdac:C10006,rdaa:P50298,rdaao:P50449,,rdaeo:P20296,Published,
is dubbing director agent of,rdaao:dubbingDirectorAgentOf.en,rdaao:P50299,property,rdac:C10002,rdac:C10006,rdaa:P50299,rdaao:P50449,,rdaeo:P20295,Published,
is music programmer agent of,rdaao:musicProgrammerAgentOf.en,rdaao:P50300,property,rdac:C10002,rdac:C10006,rdaa:P50300,rdaao:P50449,,rdaeo:P20294,Published,
has absorbed corporate body,rdaao:absorbedCorporateBody.en,rdaao:P50301,property,rdac:C10005,rdac:C10005,rdaa:P50301,rdaao:P50336,,rdaao:P50302,Published,
has absorbing corporate body,rdaao:absorbingCorporateBody.en,rdaao:P50302,property,rdac:C10005,rdac:C10005,rdaa:P50302,rdaao:P50336,,rdaao:P50301,Published,
has jointly held conference,rdaao:jointlyHeldConference.en,rdaao:P50303,property,rdac:C10005,rdac:C10005,rdaa:P50303,rdaao:P50336,,rdaao:P50303,Published,
has related RDA entity of agent,rdaao:relatedRDAEntityOfAgent.en,rdaao:P50304,property,rdac:C10002,rdac:C10013,rdaa:P50304,rdaxo:P00001,,rdaxo:P00006,Published,
has related work of agent,rdaao:relatedWorkOfAgent.en,rdaao:P50305,property,rdac:C10002,rdac:C10001,rdaa:P50305,rdaao:P50304,rdaxo:P00002,rdawo:P10311,Published,
has related expression of agent,rdaao:relatedExpressionOfAgent.en,rdaao:P50306,property,rdac:C10002,rdac:C10006,rdaa:P50306,rdaao:P50304,rdaxo:P00003,rdaeo:P20301,Published,
has related manifestation of agent,rdaao:relatedManifestationOfAgent.en,rdaao:P50307,property,rdac:C10002,rdac:C10007,rdaa:P50307,rdaao:P50304,rdaxo:P00004,rdamo:P30267,Published,
has related item of agent,rdaao:relatedItemOfAgent.en,rdaao:P50308,property,rdac:C10002,rdac:C10003,rdaa:P50308,rdaao:P50304,rdaxo:P00005,rdaio:P40072,Published,
has related agent of agent,rdaao:relatedAgentOfAgent.en,rdaao:P50309,property,rdac:C10002,rdac:C10002,rdaa:P50309,rdaao:P50304,rdaxo:P00006,rdaao:P50309,Published,
has related RDA entity of person,rdaao:relatedRDAEntityOfPerson.en,rdaao:P50310,property,rdac:C10004,rdac:C10013,rdaa:P50310,rdaao:P50304,,rdaxo:P00007,Published,
has related work of person,rdaao:relatedWorkOfPerson.en,rdaao:P50311,property,rdac:C10004,rdac:C10001,rdaa:P50311,rdaao:P50310,rdaao:P50305,rdawo:P10312,Published,
has related expression of person,rdaao:relatedExpressionOfPerson.en,rdaao:P50312,property,rdac:C10004,rdac:C10006,rdaa:P50312,rdaao:P50310,rdaao:P50306,rdaeo:P20302,Published,
has related manifestation of person,rdaao:relatedManifestationOfPerson.en,rdaao:P50313,property,rdac:C10004,rdac:C10007,rdaa:P50313,rdaao:P50310,rdaao:P50307,rdamo:P30268,Published,
has related item of person,rdaao:relatedItemOfPerson.en,rdaao:P50314,property,rdac:C10004,rdac:C10003,rdaa:P50314,rdaao:P50310,rdaao:P50308,rdaio:P40073,Published,
