reg_id,*label_en,lexicalAlias_en,description[0]_en,note[0]_en,altLabel[0]_en,altLabel[1]_en,altLabel[2]_en,altLabel[3]_en,altLabel[4]_en,altLabel[5]_en,altLabel[6]_en,altLabel[7]_en,altLabel[8]_en,ToolkitLabel_en,ToolkitDefinition_en,*uri,*type,*name,domain,range,hasUnconstrained,subPropertyOf[0],subPropertyOf[1],inverseOf,sameAs[0],*status,instructionNumber,"has element type"
38367,"has contributor family of speech",rdam:contributorFamilyOfSpeech.en,"Relates a manifestation to a family who is a contributor to aggregate who creates an expression of a vocal work that is embodied by an aggregate.",,,,,,,,,,,"contributor family of speech","A family who is a contributor to aggregate who creates an expression of a vocal work that is embodied by an aggregate.",rdam:P30429,property,contributorFamilyOfSpeech,rdac:C10007,,rdau:P61138,rdam:P30423,rdam:P30371,,,Published,,2
38368,"has contributor family of still image",rdam:contributorFamilyOfStillImage.en,"Relates a manifestation to a family who is a contributor to aggregate who creates a still image work that is embodied by an aggregate.",,,,,,,,,,,"contributor family of still image","A family who is a contributor to aggregate who creates a still image work that is embodied by an aggregate.",rdam:P30430,property,contributorFamilyOfStillImage,rdac:C10007,,rdau:P60396,rdam:P30423,rdam:P30372,,,Published,,2
38369,"has contributor family of text",rdam:contributorFamilyOfText.en,"Relates a manifestation to a family who is a contributor to aggregate who creates an expression of a textual work that is embodied by an aggregate.",,,,,,,,,,,"contributor family of text","A family who is a contributor to aggregate who creates an expression of a textual work that is embodied by an aggregate.",rdam:P30431,property,contributorFamilyOfText,rdac:C10007,,rdau:P61139,rdam:P30423,rdam:P30373,,,Published,,2
38370,"has contributor family of object",rdam:contributorFamilyOfObject.en,"Relates a manifestation to a family who is a contributor to aggregate who creates an expression of an object work that is embodied by an aggregate.",,,,,,,,,,,"contributor family of object","A family who is a contributor to aggregate who creates an expression of an object work that is embodied by an aggregate.",rdam:P30432,property,contributorFamilyOfObject,rdac:C10007,,rdau:P61137,rdam:P30423,rdam:P30374,,,Published,,2
38371,"has contributor family of computer content",rdam:contributorFamilyOfComputerContent.en,"Relates a manifestation to a family who is a contributor to aggregate who creates an expression of computer content that is embodied by an aggregate.",,,,,,,,,,,"contributor family of computer content","A family who is a contributor to aggregate who creates an expression of computer content that is embodied by an aggregate.",rdam:P30433,property,contributorFamilyOfComputerContent,rdac:C10007,,rdau:P61134,rdam:P30423,rdam:P30375,,,Published,,2
38372,"has broadcaster family",rdam:broadcasterFamily.en,"Relates a manifestation to a family who is involved in broadcasting a manifestation to an audience via radio, television, webcast, etc.",,,,,,,,,,,"broadcaster family","A family who is involved in broadcasting a manifestation to an audience via radio, television, webcast, etc.",rdam:P30434,property,broadcasterFamily,rdac:C10007,,rdau:P60407,rdam:P30449,rdam:P30376,,,Published,,2
38373,"has film distributor family",rdam:filmDistributorFamily.en,"Relates a manifestation to a family who is involved in distributing a moving image manifestation to theatres or other distribution channels.",,,,,,,,,,,"film distributor family","A family who is involved in distributing a moving image manifestation to theatres or other distribution channels.",rdam:P30435,property,filmDistributorFamily,rdac:C10007,,rdau:P60408,rdam:P30446,rdam:P30377,,,Published,,2
38374,"has book designer family",rdam:bookDesignerFamily.en,"Relates a manifestation to a family who is involved in manufacturing a manifestation by being responsible for the entire graphic design of a book, including arrangement of type and illustration, choice of materials, and process used.",,,,,,,,,,,"book designer family","A family who is involved in manufacturing a manifestation by being responsible for the entire graphic design of a book, including arrangement of type and illustration, choice of materials, and process used.",rdam:P30436,property,bookDesignerFamily,rdac:C10007,,rdau:P60409,rdam:P30448,rdam:P30378,,,Published,,2
38375,"has engraver family",rdam:engraverFamily.en,"Relates a manifestation to a family who is involved in manufacturing a manifestation by cutting letters, figures, etc., on a surface such as a wooden or metal plate used for printing.",,,,,,,,,,,"engraver family","A family who is involved in manufacturing a manifestation by cutting letters, figures, etc., on a surface such as a wooden or metal plate used for printing.",rdam:P30437,property,engraverFamily,rdac:C10007,,rdau:P60410,rdam:P30448,rdam:P30379,,,Published,,2
38376,"has braille embosser family",rdam:brailleEmbosserFamily.en,"Relates a manifestation to a family who is involved in manufacturing a manifestation by embossing braille cells using a stylus, special embossing printer, or other device.",,,,,,,,,,,"braille embosser family","A family who is involved in manufacturing a manifestation by embossing braille cells using a stylus, special embossing printer, or other device.",rdam:P30438,property,brailleEmbosserFamily,rdac:C10007,,rdau:P60411,rdam:P30448,rdam:P30380,,,Published,,2
38377,"has printmaker family",rdam:printmakerFamily.en,"Relates a manifestation to a family who is involved in manufacturing a manifestation by making a relief, intaglio, or planographic printing surface.",,,,,,,,,,,"printmaker family","A family who is involved in manufacturing a manifestation by making a relief, intaglio, or planographic printing surface.",rdam:P30439,property,printmakerFamily,rdac:C10007,,rdau:P60412,rdam:P30448,rdam:P30381,,,Published,,2
38378,"has caster family",rdam:casterFamily.en,"Relates a manifestation to a family who is involved in manufacturing a manifestation by pouring a liquid or molten substance into a mold and leaving it to solidify to take the shape of the mold.",,,,,,,,,,,"caster family","A family who is involved in manufacturing a manifestation by pouring a liquid or molten substance into a mold and leaving it to solidify to take the shape of the mold.",rdam:P30440,property,casterFamily,rdac:C10007,,rdau:P60413,rdam:P30448,rdam:P30382,,,Published,,2
38379,"has lithographer family",rdam:lithographerFamily.en,"Relates a manifestation to a family who is involved in manufacturing a manifestation by preparing a stone or plate for lithographic printing.","A lithographer includes a graphic artist creating a design directly on the surface from which printing will be done.",,,,,,,,,,"lithographer family","A family who is involved in manufacturing a manifestation by preparing a stone or plate for lithographic printing.",rdam:P30441,property,lithographerFamily,rdac:C10007,,rdau:P60414,rdam:P30448,rdam:P30383,,,Published,,2
38380,"has platemaker family",rdam:platemakerFamily.en,"Relates a manifestation to a family who is involved in manufacturing a manifestation by preparing plates used in the production of printed images or text.",,,,,,,,,,,"platemaker family","A family who is involved in manufacturing a manifestation by preparing plates used in the production of printed images or text.",rdam:P30442,property,platemakerFamily,rdac:C10007,,rdau:P60415,rdam:P30448,rdam:P30384,,,Published,,2
38381,"has etcher family",rdam:etcherFamily.en,"Relates a manifestation to a family who is involved in manufacturing a manifestation by subjecting metal, glass, or some other surface used for printing, to acid or another corrosive substance.",,,,,,,,,,,"etcher family","A family who is involved in manufacturing a manifestation by subjecting metal, glass, or some other surface used for printing, to acid or another corrosive substance.",rdam:P30443,property,etcherFamily,rdac:C10007,,rdau:P60416,rdam:P30448,rdam:P30385,,,Published,,2
38382,"has collotyper family",rdam:collotyperFamily.en,"Relates a manifestation to a family who is involved in manufacturing a manifestation by using a photomechanical process for making prints directly from a hardened film of gelatin or other colloid that has ink-receptive and ink-repellent surfaces.",,,,,,,,,,,"collotyper family","A family who is involved in manufacturing a manifestation by using a photomechanical process for making prints directly from a hardened film of gelatin or other colloid that has ink-receptive and ink-repellent surfaces.",rdam:P30444,property,collotyperFamily,rdac:C10007,,rdau:P60417,rdam:P30448,rdam:P30386,,,Published,,2
38383,"has printer family",rdam:printerFamily.en,"Relates a manifestation to a family who is involved in manufacturing a manifestation of printed text, notated music, etc., from type or plates, such as a book, newspaper, magazine, broadside, score, etc.",,,,,,,,,,,"printer family","A family who is involved in manufacturing a manifestation of printed text, notated music, etc., from type or plates, such as a book, newspaper, magazine, broadside, score, etc.",rdam:P30445,property,printerFamily,rdac:C10007,,rdau:P60418,rdam:P30448,rdam:P30387,,,Published,,2
38384,"has distributor family",rdam:distributorFamily.en,"Relates a manifestation to a family who is responsible for distributing a manifestation.",,,,,,,,,,,"distributor family","A family who is responsible for distributing a manifestation.",rdam:P30446,property,distributorFamily,rdac:C10007,,rdau:P60438,rdam:P30269,rdam:P30388,,,Published,,2
38385,"has producer family of unpublished manifestation",rdam:producerFamilyOfUnpublishedManifestation.en,"Relates a manifestation to a family who is responsible for inscribing, fabricating, constructing, etc., an unpublished manifestation.",,,,,,,,,,,"producer family of unpublished manifestation","A family who is responsible for inscribing, fabricating, constructing, etc., an unpublished manifestation.",rdam:P30447,property,producerFamilyOfUnpublishedManifestation,rdac:C10007,,rdau:P60440,rdam:P30450,rdam:P30389,,,Published,,2
38386,"has manufacturer family",rdam:manufacturerFamily.en,"Relates a manifestation to a family who is responsible for printing, duplicating, casting, etc., a published manifestation.",,,,,,,,,,,"manufacturer family","A family who is responsible for printing, duplicating, casting, etc., a published manifestation.",rdam:P30448,property,manufacturerFamily,rdac:C10007,,rdau:P60443,rdam:P30450,rdam:P30390,,,Published,,2
